Project44 DipoleDipole_4
5.00
11
3
Type of measurement (0=app.resistivity,1=resistance)
1
348
2
11
Chargeability
mV/V
8 0.40 0.17 0.03 0.05 0.07 0.08 0.10 0.13 0.15 2.30 1.18
4 45.00 0.00 60.00 0.00 30.00 0.00 15.00 0.00 0.78439 11.1384 10.0889 9.3629 8.63173 7.99256 7.23583 6.42974 5.65437
4 45.00 0.00 50.00 0.00 30.00 0.00 25.00 0.00 0.253462 7.63854 7.20683 7.07386 6.85946 6.57758 6.1837 5.75746 5.24128
4 50.00 0.00 55.00 0.00 25.00 0.00 20.00 0.00 0.0716228 20.522 17.0926 15.6717 14.2246 12.8482 11.2603 9.6337 8.12859
4 45.00 0.00 55.00 0.00 35.00 0.00 25.00 0.00 1.86744 16.4401 14.3549 13.4688 12.5494 11.6342 10.4537 9.36753 8.19526
4 65.00 0.00 75.00 0.00 15.00 0.00 5.00 0.00 0.00391652 275.478 196.515 172.197 141.765 110.898 88.4881 74.4106 53.6223
4 55.00 0.00 65.00 0.00 25.00 0.00 15.00 0.00 0.0718912 -12.3726 -5.38514 -3.04614 -0.574225 1.02815 2.94009 4.12953 4.58636
4 60.00 0.00 65.00 0.00 25.00 0.00 20.00 0.00 0.0145987 18.9536 16.6842 14.0075 12.6814 11.808 9.83402 8.90643 6.93402
4 55.00 0.00 60.00 0.00 30.00 0.00 25.00 0.00 0.0912358 17.3808 15.0542 14.1368 13.139 12.1459 10.9828 9.94053 8.70287
4 50.00 0.00 65.00 0.00 35.00 0.00 20.00 0.00 1.37915 21.6165 18.8256 17.7427 16.4878 15.2698 13.6985 12.2832 10.7557
4 50.00 0.00 55.00 0.00 35.00 0.00 30.00 0.00 0.57373 22.4232 19.5502 18.2333 16.9054 15.6306 14.0453 12.6285 11.1178
4 45.00 0.00 50.00 0.00 40.00 0.00 35.00 0.00 2.14037 9.32581 8.26415 7.87227 7.42726 6.95812 6.3438 5.76923 5.15721
4 65.00 0.00 80.00 0.00 20.00 0.00 5.00 0.00 0.0115972 44.4227 34.6621 34.7417 31.748 27.2429 25.4536 22.2471 19.0714
4 80.00 0.00 90.00 0.00 10.00 0.00 0.00 0.00 0.000367438 -1621.99 -1648.23 -1572.95 -1528.84 -1480.28 -1431.47 -1351.89 -1204.54
4 60.00 0.00 70.00 0.00 30.00 0.00 20.00 0.00 0.0718116 26.8958 22.4829 20.7092 19.0008 17.4054 15.4428 13.7131 11.8904
4 70.00 0.00 80.00 0.00 20.00 0.00 10.00 0.00 0.0049591 87.4164 77.9408 77.6184 76.2833 76.3894 77.9147 71.9245 63.9779
4 50.00 0.00 60.00 0.00 40.00 0.00 30.00 0.00 2.64297 20.1073 17.7039 16.6863 15.607 14.4985 13.1114 11.833 10.4492
4 55.00 0.00 70.00 0.00 40.00 0.00 25.00 0.00 1.42828 24.7649 21.7231 20.5721 19.2577 17.9229 16.1995 14.6062 12.9118
4 55.00 0.00 60.00 0.00 40.00 0.00 35.00 0.00 0.567471 21.3705 19.3772 18.3645 17.3241 16.2533 14.8601 13.5432 12.1255
4 70.00 0.00 85.00 0.00 25.00 0.00 10.00 0.00 0.0167384 14.4215 13.7074 6.73191 5.63862 4.33843 1.52057 -1.2232 -1.54506
4 50.00 0.00 55.00 0.00 45.00 0.00 40.00 0.00 14.2045 24.7165 21.9772 20.8037 19.5738 18.3241 16.7331 15.2724 13.6891
4 65.00 0.00 70.00 0.00 30.00 0.00 25.00 0.00 0.0166821 75.5492 57.625 50.1538 44.5906 38.5879 31.9801 26.4874 20.7388
4 60.00 0.00 65.00 0.00 35.00 0.00 30.00 0.00 0.0956298 27.1397 23.665 21.9325 20.4081 18.9629 16.8752 15.1705 13.1428
4 75.00 0.00 85.00 0.00 25.00 0.00 15.00 0.00 0.00763675 52.1008 34.1853 30.1479 26.87 23.0408 18.0994 14.1404 12.0323
4 55.00 0.00 65.00 0.00 45.00 0.00 35.00 0.00 2.0467 19.8299 17.5763 16.6127 15.5981 14.5462 13.2143 11.978 10.619
4 85.00 0.00 95.00 0.00 15.00 0.00 5.00 0.00 0.00127943 -159.635 -79.9274 -85.511 -77.7722 -65.3117 -52.238 -42.9874 -41.1977
